ActivityStartDate,ActivityStartTime/Time,ActivityEndDate,ActivityEndTime/Time,MonitoringLocationIdentifier,ActivityDepthHeightMeasure/MeasureValue,ActivityMediaName,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultStatusIdentifier,MeasureQualifierCode,DetectionQuantitationLimitMeasure/MeasureValue,ResultDetectionConditionText,ProjectIdentifier,ResultAnalyticalMethod/MethodName,ProviderName,ActivityDepthHeightMeasure/MeasureUnitCode
2021-08-24,11:17:00,,,21OHIO_WQX-600860,,Water,Chemical oxygen demand,40.8,mg/L,Final,,20.0,,1849,5220 D ~ Chemical Oxygen Demand by Colorimetry- Closed Reflux,STORET,
2021-07-22,10:55:00,,,21OHIO_WQX-V04S16,,Water,"Total Phosphorus, mixed forms",0.117,mg/L,Final,,0.01,,1849;1864,Total Phosphorus After Block Digestion,STORET,
2021-08-24,11:17:00,,,21OHIO_WQX-600860,,Water,Total suspended solids,11.0,mg/L,Final,,5.0,,1849,2540 D ~ Total Suspended Solids in Water,STORET,
2021-09-07,11:53:00,,,21OHIO_WQX-V03W25,,Water,Zinc,,,Final,,10.0,Below Reporting Limit,1849,Metals in Water by ICP-AES,STORET,
2021-08-05,12:43:00,,,21OHIO_WQX-V03W25,,Water,Barium,50.3,ug/L,Final,,15.0,,1849,Metals in Water by ICP-AES,STORET,
2021-09-02,10:47:00,,,21OHIO_WQX-600860,,Water,Specific conductance,460.0,umho/cm,Final,,,,1849;1864,,STORET,
2021-07-28,10:57:00,,,21OHIO_WQX-600860,,Water,Calcium,67.1,mg/L,Final,,2.0,,1849,Metals in Water by ICP-AES,STORET,
2021-07-22,10:55:00,,,21OHIO_WQX-V04S16,,Water,Organic carbon,6.72,mg/L,Final,,2.0,,1849;1864,5310 C ~ Total Organic Carbon in Water- Ultraviolet Oxidation Method,STORET,
2021-07-28,10:57:00,,,21OHIO_WQX-600860,,Water,Strontium,1870.0,ug/L,Final,,30.0,,1849,Metals in Water by ICP-AES,STORET,
2021-07-20,11:01:00,,,21OHIO_WQX-600860,,Water,Dissolved oxygen (DO),7.89,mg/L,Final,,,,1849;1864,,STORET,
2021-06-29,11:14:00,,,21OHIO_WQX-V04S16,,Water,Cadmium,,,Final,,0.2,Below Reporting Limit,1849;1864,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-08-03,10:40:00,,,21OHIO_WQX-600860,,Water,Specific conductance,583.0,umho/cm,Final,,,,1849;1864,,STORET,
2021-09-29,11:56:00,,,21OHIO_WQX-600860,,Water,Zinc,,,Final,,10.0,Below Reporting Limit,1849,Metals in Water by ICP-AES,STORET,
2021-06-16,11:16:00,,,21OHIO_WQX-V04S16,,Water,"Hardness, Ca, Mg",250.0,mg/L,Final,,10.0,,1849,Metals in Water by ICP-AES,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,Total dissolved solids,346.0,mg/L,Final,,10.0,,1849;1864,2540 C ~ Total Dissolved Solids in Water,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,Chromium,,,Final,,2.0,Below Reporting Limit,1849;1864,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-07-06,10:32:00,,,21OHIO_WQX-600860,,Water,"Temperature, water",27.62,deg C,Final,,,,1849;1864,,STORET,
2021-06-30,12:33:00,,,21OHIO_WQX-V03W25,,Water,Aluminum,404.0,ug/L,Final,,200.0,,1849,Metals in Water by ICP-AES,STORET,
2021-09-02,11:24:00,,,21OHIO_WQX-V03W25,,Water,Specific conductance,607.0,umho/cm,Final,,,,1849;1864,,STORET,
2021-07-22,10:55:00,,,21OHIO_WQX-V04S16,,Water,Sodium,21.5,mg/L,Final,,5.0,,1849;1864,Metals in Water by ICP-AES,STORET,
2021-06-30,12:33:00,,,21OHIO_WQX-V03W25,,Water,"Alkalinity, total",153.0,mg/L,Final,,5.0,,1849,Alkalinity by Titration,STORET,
2021-07-13,11:19:00,,,21OHIO_WQX-V03W25,,Water,Specific conductance,509.0,umho/cm,Final,,,,1849;1864,,STORET,
2021-07-22,10:55:00,,,21OHIO_WQX-V04S16,,Water,Arsenic,2.35,ug/L,Final,,2.0,,1849;1864,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,Total dissolved solids,346.0,mg/L,Final,,10.0,,1849;1864,2540 C ~ Total Dissolved Solids in Water,STORET,
2021-07-28,11:50:00,,,21OHIO_WQX-V03W25,,Water,Copper,2.41,ug/L,Final,,2.0,,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-06-29,11:14:00,,,21OHIO_WQX-V04S16,,Water,Total Kjeldahl nitrogen (Organic N & NH3),0.779,mg/L,Final,,0.3,,1849;1864,351.2 ~ EPA; Total Kjeldahl Nitrogen by Colorimetry,STORET,
2021-08-05,10:15:00,,,21OHIO_WQX-600860,,Water,Dissolved oxygen saturation,108.0,%,Final,,,,1849,,STORET,
2021-07-22,10:55:00,,,21OHIO_WQX-V04S16,,Water,Dissolved oxygen saturation,97.5,%,Final,,,,1849;1864,,STORET,
2021-06-22,10:38:00,,,21OHIO_WQX-600860,,Water,"Temperature, water",23.86,deg C,Final,,,,1849;1864,,STORET,
2021-07-13,10:47:00,,,21OHIO_WQX-600860,,Water,Dissolved oxygen saturation,90.8,%,Final,,,,1849;1864,,STORET,
2021-08-05,11:40:00,,,21OHIO_WQX-V04S16,,Water,Sodium,39.7,mg/L,Final,,5.0,,1849,Metals in Water by ICP-AES,STORET,
2021-07-28,10:57:00,,,21OHIO_WQX-600860,,Water,"Hardness, Ca, Mg",257.0,mg/L,Final,,10.0,,1849,Metals in Water by ICP-AES,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,Calcium,40.7,mg/L,Final,,2.0,,1849;1864,Metals in Water by ICP-AES,STORET,
2021-08-05,11:26:00,,,21OHIO_WQX-V04S16,,Water,Arsenic,,,Final,,2.0,Below Reporting Limit,1849;1864,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-07-22,10:55:00,,,21OHIO_WQX-V04S16,,Water,Sodium,21.5,mg/L,Final,,5.0,,1849;1864,Metals in Water by ICP-AES,STORET,
2021-08-05,12:43:00,,,21OHIO_WQX-V03W25,,Water,"Temperature, water",25.8,deg C,Final,,,,1849,,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,Total Kjeldahl nitrogen (Organic N & NH3),1.12,mg/L,Final,,0.3,,1849;1864,351.2 ~ EPA; Total Kjeldahl Nitrogen by Colorimetry,STORET,
2021-08-05,11:40:00,,,21OHIO_WQX-V04S16,,Water,Chromium,,,Final,,2.0,Below Reporting Limit,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-09-29,13:00:00,,,21OHIO_WQX-V03W25,,Water,Barium,47.5,ug/L,Final,,15.0,,1849,Metals in Water by ICP-AES,STORET,
2021-09-02,11:24:00,,,21OHIO_WQX-V03W25,,Water,pH,7.65,,Final,,,,1849;1864,,STORET,
2021-07-22,10:55:00,,,21OHIO_WQX-V04S16,,Water,"Alkalinity, total",152.0,mg/L,Final,,5.0,,1849;1864,Alkalinity by Titration,STORET,
2021-09-07,11:53:00,,,21OHIO_WQX-V03W25,,Water,Copper,,,Final,,2.0,Below Reporting Limit,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-08-05,10:15:00,,,21OHIO_WQX-600860,,Water,Copper,2.95,ug/L,Final,,2.0,,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,Specific conductance,506.0,umho/cm,Final,,,,1849;1864,,STORET,
2021-06-22,10:38:00,,,21OHIO_WQX-600860,,Water,"Temperature, water",23.86,deg C,Final,,,,1849;1864,,STORET,
2021-06-29,11:14:00,,,21OHIO_WQX-V04S16,,Water,"Hardness, Ca, Mg",277.0,mg/L,Final,,10.0,,1849;1864,Metals in Water by ICP-AES,STORET,
2021-07-22,10:55:00,,,21OHIO_WQX-V04S16,,Water,Iron,673.0,ug/L,Final,,50.0,,1849;1864,Metals in Water by ICP-AES,STORET,
2021-09-29,11:56:00,,,21OHIO_WQX-600860,,Water,Manganese,56.0,ug/L,Final,,10.0,,1849,Metals in Water by ICP-AES,STORET,
2021-06-30,12:33:00,,,21OHIO_WQX-V03W25,,Water,Chromium,,,Final,,2.0,Below Reporting Limit,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,Iron,887.0,ug/L,Final,,50.0,,1849;1864,Metals in Water by ICP-AES,STORET,
2021-08-03,10:40:00,,,21OHIO_WQX-600860,,Water,pH,8.0,,Final,,,,1849;1864,,STORET,
2021-08-05,11:40:00,,,21OHIO_WQX-V04S16,,Water,Pheophytin a,3.22,ug/L,Final,J,1.4,,1849,445.0 ~ EPA; Chlorophyll and Pheophytin in Algae by Fluorescence,STORET,
2021-09-29,11:56:00,,,21OHIO_WQX-600860,,Water,"Chlorophyll a, corrected for pheophytin",24.9,ug/L,Final,,0.179,,1849,445.0 ~ EPA; Chlorophyll and Pheophytin in Algae by Fluorescence,STORET,
2021-07-28,11:50:00,,,21OHIO_WQX-V03W25,,Water,"Total Phosphorus, mixed forms",0.0888,mg/L,Final,,0.01,,1849,Total Phosphorus After Block Digestion,STORET,
2021-06-30,11:52:00,,,21OHIO_WQX-600860,,Water,"Alkalinity, total",170.0,mg/L,Final,,5.0,,1849,Alkalinity by Titration,STORET,
2021-08-05,12:43:00,,,21OHIO_WQX-V03W25,,Water,Sulfate,86.1,mg/L,Final,,10.0,,1849,Sulfate in Water by Colorimetry,STORET,
2021-07-13,10:47:00,,,21OHIO_WQX-600860,,Water,pH,7.78,,Final,,,,1849;1864,,STORET,
2021-06-16,11:16:00,,,21OHIO_WQX-V04S16,,Water,Ammonia,,,Final,,0.05,Below Reporting Limit,1849,350.1 ~ EPA; Ammonia Nitrogen by Colorimetry,STORET,
2021-06-22,11:08:00,,,21OHIO_WQX-V03W25,,Water,"Temperature, water",23.66,deg C,Final,,,,1849;1864,,STORET,
2021-09-07,11:53:00,,,21OHIO_WQX-V03W25,,Water,"Total Phosphorus, mixed forms",0.0464,mg/L,Final,J,0.01,,1849,Total Phosphorus After Block Digestion,STORET,
2021-09-07,11:19:00,,,21OHIO_WQX-600860,,Water,Total dissolved solids,378.0,mg/L,Final,,10.0,,1849,2540 C ~ Total Dissolved Solids in Water,STORET,
2021-08-05,11:40:00,,,21OHIO_WQX-V04S16,,Water,Iron,263.0,ug/L,Final,,50.0,,1849,Metals in Water by ICP-AES,STORET,
2021-07-22,10:55:00,,,21OHIO_WQX-V04S16,,Water,Ammonia,,,Final,,0.05,Below Reporting Limit,1849;1864,350.1 ~ EPA; Ammonia Nitrogen by Colorimetry,STORET,
2021-07-28,10:57:00,,,21OHIO_WQX-600860,,Water,Lead,,,Final,,2.0,Below Reporting Limit,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-06-30,12:33:00,,,21OHIO_WQX-V03W25,,Water,Calcium,56.3,mg/L,Final,,2.0,,1849,Metals in Water by ICP-AES,STORET,
2021-10-13,12:00:00,,,21OHIO_WQX-303123,,Water,"Temperature, water",18.6,deg C,Final,,,,1713,,STORET,
2021-08-05,11:26:00,,,21OHIO_WQX-V04S16,,Water,Total Kjeldahl nitrogen (Organic N & NH3),0.628,mg/L,Final,,0.3,,1849;1864,351.2 ~ EPA; Total Kjeldahl Nitrogen by Colorimetry,STORET,
2021-06-29,11:14:00,,,21OHIO_WQX-V04S16,,Water,"Total Phosphorus, mixed forms",0.0526,mg/L,Final,,0.01,,1849;1864,Total Phosphorus After Block Digestion,STORET,
2021-07-22,10:55:00,,,21OHIO_WQX-V04S16,,Water,Chloride,39.0,mg/L,Final,,5.0,,1849;1864,Chloride by Colorimetric Analysis I,STORET,
2021-08-24,11:17:00,,,21OHIO_WQX-600860,,Water,Total Kjeldahl nitrogen (Organic N & NH3),1.24,mg/L,Final,,0.3,,1849,351.2 ~ EPA; Total Kjeldahl Nitrogen by Colorimetry,STORET,
2021-09-29,13:00:00,,,21OHIO_WQX-V03W25,,Water,Sodium,30.8,mg/L,Final,,5.0,,1849,Metals in Water by ICP-AES,STORET,
2021-09-29,13:00:00,,,21OHIO_WQX-V03W25,,Water,Lead,,,Final,,2.0,Below Reporting Limit,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-08-05,10:15:00,,,21OHIO_WQX-600860,,Water,Magnesium,20.1,mg/L,Final,,1.0,,1849,Metals in Water by ICP-AES,STORET,
2021-08-05,11:26:00,,,21OHIO_WQX-V04S16,,Water,Specific conductance,615.0,umho/cm,Final,,,,1849;1864,,STORET,
2021-09-07,11:19:00,,,21OHIO_WQX-600860,,Water,Chemical oxygen demand,29.3,mg/L,Final,,20.0,,1849,5220 D ~ Chemical Oxygen Demand by Colorimetry- Closed Reflux,STORET,
2021-06-30,11:52:00,,,21OHIO_WQX-600860,,Water,Nitrate + Nitrite,1.85,mg/L,Final,,0.1,,1849,Nitrate-Nitrite Nitrogen by Colorimetry,STORET,
2021-07-22,10:55:00,,,21OHIO_WQX-V04S16,,Water,Iron,673.0,ug/L,Final,,50.0,,1849;1864,Metals in Water by ICP-AES,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,Lead,,,Final,,2.0,Below Reporting Limit,1849;1864,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-08-03,11:26:00,,,21OHIO_WQX-V03W25,,Water,Dissolved oxygen (DO),4.83,mg/L,Final,,,,1849;1864,,STORET,
2021-09-29,11:56:00,,,21OHIO_WQX-600860,,Water,Strontium,1200.0,ug/L,Final,,30.0,,1849,Metals in Water by ICP-AES,STORET,
2021-07-22,10:55:00,,,21OHIO_WQX-V04S16,,Water,Aluminum,348.0,ug/L,Final,,200.0,,1849;1864,Metals in Water by ICP-AES,STORET,
2021-06-30,11:52:00,,,21OHIO_WQX-600860,,Water,Iron,348.0,ug/L,Final,,50.0,,1849,Metals in Water by ICP-AES,STORET,
2021-07-22,10:55:00,,,21OHIO_WQX-V04S16,,Water,Specific conductance,469.0,umho/cm,Final,,2.0,,1849;1864,2510 B ~ Conductivity - Laboratory Method,STORET,
2021-09-29,11:56:00,,,21OHIO_WQX-600860,,Water,Calcium,51.2,mg/L,Final,,2.0,,1849,Metals in Water by ICP-AES,STORET,
2021-09-07,11:53:00,,,21OHIO_WQX-V03W25,,Water,"Biochemical oxygen demand, standard conditions",,,Final,,2.0,Below Reporting Limit,1849,5210 B ~ 5-Day Biochemical Oxygen Demand,STORET,
2021-09-29,13:00:00,,,21OHIO_WQX-V03W25,,Water,"Total Phosphorus, mixed forms",0.0791,mg/L,Final,,0.01,,1849,Total Phosphorus After Block Digestion,STORET,
2021-06-16,11:16:00,,,21OHIO_WQX-V04S16,,Water,Sodium,30.8,mg/L,Final,,5.0,,1849,Metals in Water by ICP-AES,STORET,
2021-09-29,13:00:00,,,21OHIO_WQX-V03W25,,Water,Specific conductance,565.0,umho/cm,Final,,,,1849,,STORET,
2021-09-29,11:56:00,,,21OHIO_WQX-600860,,Water,"Alkalinity, total",152.0,mg/L,Final,B,5.0,,1849,Alkalinity by Titration,STORET,
2021-08-05,12:43:00,,,21OHIO_WQX-V03W25,,Water,"Alkalinity, total",155.0,mg/L,Final,,5.0,,1849,Alkalinity by Titration,STORET,
2021-08-05,12:43:00,,,21OHIO_WQX-V03W25,,Water,Specific conductance,569.0,umho/cm,Final,,2.0,,1849,2510 B ~ Conductivity - Laboratory Method,STORET,
2021-09-07,11:53:00,,,21OHIO_WQX-V03W25,,Water,Nickel,3.54,ug/L,Final,,2.0,,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-06-29,11:14:00,,,21OHIO_WQX-V04S16,,Water,Sodium,42.7,mg/L,Final,,5.0,,1849;1864,Metals in Water by ICP-AES,STORET,
2021-06-29,11:14:00,,,21OHIO_WQX-V04S16,,Water,Potassium,5.12,mg/L,Final,,2.0,,1849;1864,Metals in Water by ICP-AES,STORET,
2021-08-05,12:43:00,,,21OHIO_WQX-V03W25,,Water,Total dissolved solids,400.0,mg/L,Final,,10.0,,1849,2540 C ~ Total Dissolved Solids in Water,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,"Biochemical oxygen demand, standard conditions",3.23,mg/L,Final,,2.0,,1849;1864,5210 B ~ 5-Day Biochemical Oxygen Demand,STORET,
2021-06-30,12:33:00,,,21OHIO_WQX-V03W25,,Water,Pheophytin a,8.36,ug/L,Final,J,1.4,,1849,445.0 ~ EPA; Chlorophyll and Pheophytin in Algae by Fluorescence,STORET,
2021-07-06,11:03:00,,,21OHIO_WQX-V03W25,,Water,Specific conductance,547.0,umho/cm,Final,,,,1849;1864,,STORET,
2021-09-07,11:19:00,,,21OHIO_WQX-600860,,Water,Copper,,,Final,,2.0,Below Reporting Limit,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-08-05,12:43:00,,,21OHIO_WQX-V03W25,,Water,pH,7.99,,Final,,,,1849,,STORET,
2021-06-16,11:16:00,,,21OHIO_WQX-V04S16,,Water,Iron,418.0,ug/L,Final,,50.0,,1849,Metals in Water by ICP-AES,STORET,
2021-08-24,12:12:00,,,21OHIO_WQX-V03W25,,Water,Total suspended solids,,,Final,,5.0,Below Reporting Limit,1849,2540 D ~ Total Suspended Solids in Water,STORET,
2021-09-29,13:00:00,,,21OHIO_WQX-V03W25,,Water,Sulfate,95.4,mg/L,Final,,10.0,,1849,Sulfate in Water by Colorimetry,STORET,
2021-08-05,11:26:00,,,21OHIO_WQX-V04S16,,Water,Magnesium,19.4,mg/L,Final,,1.0,,1849;1864,Metals in Water by ICP-AES,STORET,
2021-06-30,11:52:00,,,21OHIO_WQX-600860,,Water,Dissolved oxygen (DO),9.32,mg/L,Final,,,,1849,,STORET,
2021-07-28,11:50:00,,,21OHIO_WQX-V03W25,,Water,Dissolved oxygen (DO),4.68,mg/L,Final,,,,1849,,STORET,
2021-09-29,13:00:00,,,21OHIO_WQX-V03W25,,Water,Dissolved oxygen (DO),7.85,mg/L,Final,,,,1849,,STORET,
2021-08-05,10:15:00,,,21OHIO_WQX-600860,,Water,Iron,489.0,ug/L,Final,,50.0,,1849,Metals in Water by ICP-AES,STORET,
2021-06-30,12:33:00,,,21OHIO_WQX-V03W25,,Water,Ammonia,0.0946,mg/L,Final,,0.05,,1849,350.1 ~ EPA; Ammonia Nitrogen by Colorimetry,STORET,
2021-07-28,10:57:00,,,21OHIO_WQX-600860,,Water,Iron,420.0,ug/L,Final,,50.0,,1849,Metals in Water by ICP-AES,STORET,
2021-08-24,11:17:00,,,21OHIO_WQX-600860,,Water,Copper,2.15,ug/L,Final,,2.0,,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-08-24,11:17:00,,,21OHIO_WQX-600860,,Water,"Hardness, Ca, Mg",230.0,mg/L,Final,,10.0,,1849,Metals in Water by ICP-AES,STORET,
2021-07-20,11:34:00,,,21OHIO_WQX-V03W25,,Water,Dissolved oxygen (DO),8.9,mg/L,Final,,,,1849;1864,,STORET,
2021-06-29,11:14:00,,,21OHIO_WQX-V04S16,,Water,"Alkalinity, total",189.0,mg/L,Final,,5.0,,1849;1864,Alkalinity by Titration,STORET,
2021-08-05,11:26:00,,,21OHIO_WQX-V04S16,,Water,Chloride,62.9,mg/L,Final,,5.0,,1849;1864,Chloride by Colorimetric Analysis I,STORET,
2021-07-28,10:57:00,,,21OHIO_WQX-600860,,Water,Arsenic,2.3,ug/L,Final,,2.0,,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-08-05,11:26:00,,,21OHIO_WQX-V04S16,,Water,"Temperature, water",23.7,deg C,Final,,,,1849;1864,,STORET,
2021-06-29,11:14:00,,,21OHIO_WQX-V04S16,,Water,Strontium,1520.0,ug/L,Final,,30.0,,1849;1864,Metals in Water by ICP-AES,STORET,
2021-06-29,11:14:00,,,21OHIO_WQX-V04S16,,Water,Ammonia,,,Final,,0.05,Below Reporting Limit,1849;1864,350.1 ~ EPA; Ammonia Nitrogen by Colorimetry,STORET,
2021-06-30,12:33:00,,,21OHIO_WQX-V03W25,,Water,Potassium,3.87,mg/L,Final,,2.0,,1849,Metals in Water by ICP-AES,STORET,
2021-06-29,11:14:00,,,21OHIO_WQX-V04S16,,Water,Organic carbon,5.2,mg/L,Final,,2.0,,1849;1864,5310 C ~ Total Organic Carbon in Water- Ultraviolet Oxidation Method,STORET,
2021-06-16,11:16:00,,,21OHIO_WQX-V04S16,,Water,"Total Phosphorus, mixed forms",0.0886,mg/L,Final,,0.01,,1849,Total Phosphorus After Block Digestion,STORET,
2021-06-30,12:33:00,,,21OHIO_WQX-V03W25,,Water,Specific conductance,506.0,umho/cm,Final,,,,1849,,STORET,
2021-06-30,12:33:00,,,21OHIO_WQX-V03W25,,Water,Selenium,,,Final,,2.0,Below Reporting Limit,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-06-29,11:14:00,,,21OHIO_WQX-V04S16,,Water,Pheophytin a,4.33,ug/L,Final,J,0.933,,1849;1864,445.0 ~ EPA; Chlorophyll and Pheophytin in Algae by Fluorescence,STORET,
2021-06-29,11:14:00,,,21OHIO_WQX-V04S16,,Water,"Chlorophyll a, corrected for pheophytin",6.72,ug/L,Final,,0.187,,1849;1864,445.0 ~ EPA; Chlorophyll and Pheophytin in Algae by Fluorescence,STORET,
2021-06-22,11:08:00,,,21OHIO_WQX-V03W25,,Water,pH,7.9,,Final,,,,1849;1864,,STORET,
2021-08-24,12:12:00,,,21OHIO_WQX-V03W25,,Water,Total Kjeldahl nitrogen (Organic N & NH3),0.828,mg/L,Final,,0.3,,1849,351.2 ~ EPA; Total Kjeldahl Nitrogen by Colorimetry,STORET,
2021-08-24,12:12:00,,,21OHIO_WQX-V03W25,,Water,Sulfate,85.5,mg/L,Final,,10.0,,1849,Sulfate in Water by Colorimetry,STORET,
2021-06-16,11:16:00,,,21OHIO_WQX-V04S16,,Water,Zinc,,,Final,,10.0,Below Reporting Limit,1849,Metals in Water by ICP-AES,STORET,
2021-06-22,10:38:00,,,21OHIO_WQX-600860,,Water,Dissolved oxygen saturation,94.0,%,Final,,,,1849;1864,,STORET,
2021-07-13,11:19:00,,,21OHIO_WQX-V03W25,,Water,Specific conductance,509.0,umho/cm,Final,,,,1849;1864,,STORET,
2021-06-30,12:33:00,,,21OHIO_WQX-V03W25,,Water,Dissolved oxygen (DO),6.78,mg/L,Final,,,,1849,,STORET,
2021-08-05,10:15:00,,,21OHIO_WQX-600860,,Water,Barium,58.4,ug/L,Final,,15.0,,1849,Metals in Water by ICP-AES,STORET,
2021-07-28,11:50:00,,,21OHIO_WQX-V03W25,,Water,"Biochemical oxygen demand, standard conditions",2.13,mg/L,Final,,2.0,,1849,5210 B ~ 5-Day Biochemical Oxygen Demand,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,pH,8.16,,Final,,,,1849;1864,,STORET,
2021-08-18,11:05:00,,,21OHIO_WQX-V04S16,,Water,Dissolved oxygen (DO),8.51,mg/L,Final,,,,1849;1864,,STORET,
2021-08-24,11:17:00,,,21OHIO_WQX-600860,,Water,Lead,,,Final,,2.0,Below Reporting Limit,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-07-28,11:50:00,,,21OHIO_WQX-V03W25,,Water,Total dissolved solids,344.0,mg/L,Final,,10.0,,1849,2540 C ~ Total Dissolved Solids in Water,STORET,
2021-07-28,10:57:00,,,21OHIO_WQX-600860,,Water,Total Kjeldahl nitrogen (Organic N & NH3),1.11,mg/L,Final,,0.3,,1849,351.2 ~ EPA; Total Kjeldahl Nitrogen by Colorimetry,STORET,
2021-09-07,11:19:00,,,21OHIO_WQX-600860,,Water,Magnesium,19.3,mg/L,Final,,1.0,,1849,Metals in Water by ICP-AES,STORET,
2021-08-05,11:26:00,,,21OHIO_WQX-V04S16,,Water,Strontium,1260.0,ug/L,Final,,30.0,,1849;1864,Metals in Water by ICP-AES,STORET,
2021-08-05,11:26:00,,,21OHIO_WQX-V04S16,,Water,pH,8.11,,Final,,,,1849;1864,,STORET,
2021-08-24,12:12:00,,,21OHIO_WQX-V03W25,,Water,Nitrate + Nitrite,0.967,mg/L,Final,,0.1,,1849,Nitrate-Nitrite Nitrogen by Colorimetry,STORET,
2021-06-22,10:38:00,,,21OHIO_WQX-600860,,Water,pH,8.0,,Final,,,,1849;1864,,STORET,
2021-08-05,10:15:00,,,21OHIO_WQX-600860,,Water,Chromium,,,Final,,2.0,Below Reporting Limit,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-10-13,12:00:00,,,21OHIO_WQX-303123,,Water,Specific conductance,761.0,umho/cm,Final,,,,1713,,STORET,
2021-06-30,12:33:00,,,21OHIO_WQX-V03W25,,Water,Sulfate,62.5,mg/L,Final,,10.0,,1849,Sulfate in Water by Colorimetry,STORET,
2021-07-28,11:50:00,,,21OHIO_WQX-V03W25,,Water,Total suspended solids,,,Final,,5.0,Below Reporting Limit,1849,2540 D ~ Total Suspended Solids in Water,STORET,
2021-07-28,10:57:00,,,21OHIO_WQX-600860,,Water,"Alkalinity, total",169.0,mg/L,Final,,5.0,,1849,Alkalinity by Titration,STORET,
2021-08-05,11:26:00,,,21OHIO_WQX-V04S16,,Water,Barium,60.3,ug/L,Final,,15.0,,1849;1864,Metals in Water by ICP-AES,STORET,
2021-09-07,11:53:00,,,21OHIO_WQX-V03W25,,Water,Chromium,,,Final,,2.0,Below Reporting Limit,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-08-05,12:43:00,,,21OHIO_WQX-V03W25,,Water,Strontium,2830.0,ug/L,Final,,30.0,,1849,Metals in Water by ICP-AES,STORET,
2021-06-16,11:16:00,,,21OHIO_WQX-V04S16,,Water,Calcium,65.0,mg/L,Final,,2.0,,1849,Metals in Water by ICP-AES,STORET,
2021-08-24,12:12:00,,,21OHIO_WQX-V03W25,,Water,Specific conductance,568.0,umho/cm,Final,,,,1849,,STORET,
2021-06-29,11:14:00,,,21OHIO_WQX-V04S16,,Water,"Temperature, water",27.1,deg C,Final,,,,1849;1864,,STORET,
2021-08-24,11:17:00,,,21OHIO_WQX-600860,,Water,Dissolved oxygen (DO),10.4,mg/L,Final,,,,1849,,STORET,
2021-07-28,11:50:00,,,21OHIO_WQX-V03W25,,Water,pH,8.04,,Final,,,,1849,,STORET,
2021-07-06,11:03:00,,,21OHIO_WQX-V03W25,,Water,Dissolved oxygen (DO),6.56,mg/L,Final,,,,1849;1864,,STORET,
2021-08-05,11:40:00,,,21OHIO_WQX-V04S16,,Water,"Biochemical oxygen demand, standard conditions",,,Final,,2.0,Below Reporting Limit,1849,5210 B ~ 5-Day Biochemical Oxygen Demand,STORET,
2021-09-29,11:56:00,,,21OHIO_WQX-600860,,Water,Dissolved oxygen (DO),9.35,mg/L,Final,,,,1849,,STORET,
2021-08-05,11:26:00,,,21OHIO_WQX-V04S16,,Water,Nitrate + Nitrite,1.15,mg/L,Final,,0.1,,1849;1864,Nitrate-Nitrite Nitrogen by Colorimetry,STORET,
2021-08-05,11:40:00,,,21OHIO_WQX-V04S16,,Water,Copper,2.99,ug/L,Final,,2.0,,1849,200.8 ~ EPA; Metals in Waters by ICP/MS,STORET,
2021-08-05,12:43:00,,,21OHIO_WQX-V03W25,,Water,Potassium,4.6,mg/L,Final,,2.0,,1849,Metals in Water by ICP-AES,STORET,
