location,month,characteristic,monthly_mean,monthly_median,n_samples
riverview,2022-09-01,Specific conductance,2821.0016400000004,354.9706,195
riverview,2022-09-01,Sulfate,24.900000000000002,24.900000000000002,2
riverview,2022-09-01,Total dissolved solids,10.0,10.0,1
riverview,2022-10-01,Chloride,29.85,29.85,2
riverview,2022-10-01,Phosphorus,0.9990714285714286,0.9904999999999999,14
riverview,2022-10-01,Specific conductance,4427.560883792049,396.9874,327
riverview,2022-10-01,Sulfate,56.300000000000004,52.0,3
riverview,2022-10-01,Total dissolved solids,284.0,284.0,2
riverview,2022-11-01,Chloride,32.2,32.2,1
riverview,2022-11-01,Phosphorus,0.7835,0.8594999999999999,16
riverview,2022-11-01,Specific conductance,10769.752624242425,6363.752,330
riverview,2022-11-01,Sulfate,67.75,67.75,2
riverview,2022-11-01,Total dissolved solids,292.0,292.0,1
riverview,2022-12-01,Chloride,34.7,34.7,1
riverview,2022-12-01,Phosphorus,0.6846428571428572,0.733,14
riverview,2022-12-01,Specific conductance,12839.354731481482,8174.0535,324
riverview,2022-12-01,Sulfate,64.85,64.85,2
riverview,2022-12-01,Total dissolved solids,284.0,284.0,1
sacramento,2011-01-01,Chloride,7.6,5.0,5
sacramento,2011-01-01,Specific conductance,147.93333333333334,131.55,6
sacramento,2011-01-01,Sulfate,7.2,6.0,5
sacramento,2011-01-01,Total dissolved solids,97.75,95.0,4
sacramento,2011-01-01,pH,7.766666666666667,7.7,6
sacramento,2011-02-01,Chloride,4.0,4.0,2
sacramento,2011-02-01,Specific conductance,119.75,120.5,4
sacramento,2011-02-01,Sulfate,5.0,5.0,2
sacramento,2011-02-01,Total dissolved solids,73.5,73.5,2
sacramento,2011-02-01,pH,7.733333333333333,7.8,6
sacramento,2011-03-01,Specific conductance,97.5,92.5,4
sacramento,2011-03-01,pH,7.7,7.6,3
sacramento,2011-04-01,Specific conductance,88.81666666666666,92.0,6
sacramento,2011-04-01,pH,7.566666666666667,7.4,3
sacramento,2011-05-01,Chloride,2.0,2.0,2
sacramento,2011-05-01,Specific conductance,81.5,75.5,4
sacramento,2011-05-01,Sulfate,3.0,3.0,2
sacramento,2011-05-01,Total dissolved solids,55.0,55.0,2
sacramento,2011-05-01,pH,7.7,7.7,4
sacramento,2011-06-01,Chloride,2.5,2.5,2
sacramento,2011-06-01,Specific conductance,82.8,78.0,5
sacramento,2011-06-01,Sulfate,4.5,4.5,2
sacramento,2011-06-01,Total dissolved solids,59.0,59.0,2
sacramento,2011-06-01,pH,7.625,7.6,4
sacramento,2011-07-01,Chloride,2.5,2.5,2
sacramento,2011-07-01,Specific conductance,101.8,118.0,5
sacramento,2011-07-01,Sulfate,3.0,3.0,2
sacramento,2011-07-01,Total dissolved solids,50.5,50.5,2
sacramento,2011-07-01,pH,7.5,7.5,2
sacramento,2011-08-01,Chloride,2.0,2.0,2
sacramento,2011-08-01,Specific conductance,121.4,136.0,5
sacramento,2011-08-01,Sulfate,2.5,2.5,2
sacramento,2011-08-01,Total dissolved solids,56.5,56.5,2
sacramento,2011-08-01,pH,7.8,7.7,3
sacramento,2011-09-01,Chloride,2.5,2.5,2
sacramento,2011-09-01,Specific conductance,125.4,135.0,5
sacramento,2011-09-01,Sulfate,3.0,3.0,2
sacramento,2011-09-01,Total dissolved solids,61.5,61.5,2
sacramento,2011-09-01,pH,7.7,7.7,1
sacramento,2011-10-01,Chloride,2.0,2.0,2
sacramento,2011-10-01,Specific conductance,251.92857142857142,100.0,7
sacramento,2011-10-01,Sulfate,2.5,2.5,2
sacramento,2011-10-01,Total dissolved solids,52.0,52.0,2
sacramento,2011-10-01,pH,7.800000000000001,7.800000000000001,2
sacramento,2011-11-01,Chloride,2.5,2.5,2
sacramento,2011-11-01,Specific conductance,98.0,102.0,5
sacramento,2011-11-01,Sulfate,2.5,2.5,2
sacramento,2011-11-01,Total dissolved solids,53.0,53.0,2
sacramento,2011-12-01,Chloride,3.0,3.0,2
sacramento,2011-12-01,Specific conductance,115.5,126.5,4
sacramento,2011-12-01,Sulfate,4.0,4.0,2
sacramento,2011-12-01,Total dissolved solids,72.5,72.5,2
sacramento,2011-12-01,pH,7.7,7.7,6
sacramento,2012-01-01,Chloride,4.333333333333333,6.0,3
sacramento,2012-01-01,Specific conductance,132.4,132.0,5
sacramento,2012-01-01,Sulfate,6.0,8.0,3
sacramento,2012-01-01,Total dissolved solids,72.0,72.0,2
sacramento,2012-01-01,pH,7.85,7.85,4
sacramento,2012-02-01,Chloride,4.5,4.5,2
sacramento,2012-02-01,Specific conductance,136.25,141.5,4
sacramento,2012-02-01,Sulfate,6.0,6.0,2
sacramento,2012-02-01,Total dissolved solids,79.5,79.5,2
sacramento,2012-02-01,pH,7.85,7.85,4
sacramento,2012-03-01,Chloride,4.0,4.0,2
sacramento,2012-03-01,Specific conductance,123.0,128.5,4
sacramento,2012-03-01,Sulfate,3.5,3.5,2
sacramento,2012-03-01,Total dissolved solids,67.5,67.5,2
sacramento,2012-03-01,pH,7.85,7.85,2
sacramento,2012-04-01,Chloride,3.3333333333333335,4.0,3
sacramento,2012-04-01,Specific conductance,92.0,88.0,5
sacramento,2012-04-01,Sulfate,5.0,6.0,3
sacramento,2012-04-01,Total dissolved solids,58.0,58.0,2
sacramento,2012-04-01,pH,7.7,7.7,2
sacramento,2012-05-01,Chloride,2.3333333333333335,2.0,3
sacramento,2012-05-01,Specific conductance,103.5,107.0,6
sacramento,2012-05-01,Sulfate,2.6666666666666665,2.0,3
sacramento,2012-05-01,Total dissolved solids,57.5,57.5,2
sacramento,2012-05-01,pH,7.833333333333333,7.8,3
sacramento,2012-06-01,Chloride,11.1,12.35,4
sacramento,2012-06-01,Phosphorus,0.0385,0.0385,2
sacramento,2012-06-01,Specific conductance,117.0,108.5,4
sacramento,2012-06-01,Sulfate,5.4425,4.385,4
sacramento,2012-06-01,Total dissolved solids,74.5,74.5,2
sacramento,2012-06-01,pH,7.7,7.6,3
sacramento,2012-07-01,Chloride,15.040000000000001,2.0,5
sacramento,2012-07-01,Phosphorus,0.688,0.688,1
sacramento,2012-07-01,Specific conductance,210.16666666666666,107.0,6
sacramento,2012-07-01,Sulfate,9.24,3.0,5
sacramento,2012-07-01,Total dissolved solids,52.5,52.5,2
sacramento,2012-07-01,pH,7.55,7.55,2
sacramento,2012-08-01,Chloride,1.6666666666666667,2.0,3
sacramento,2012-08-01,Specific conductance,192.66666666666666,130.5,6
sacramento,2012-08-01,Sulfate,3.3333333333333335,4.0,3
sacramento,2012-08-01,Total dissolved solids,60.0,60.0,2
sacramento,2012-08-01,pH,7.8,7.8,3
sacramento,2012-09-01,Chloride,2.6666666666666665,2.0,3
sacramento,2012-09-01,Specific conductance,373.90909090909093,508.0,11
sacramento,2012-09-01,Sulfate,4.0,2.0,3
sacramento,2012-09-01,Total dissolved solids,72.0,72.0,2
sacramento,2012-09-01,pH,7.275,7.15,8
sacramento,2012-10-01,Chloride,2.5,2.5,4
sacramento,2012-10-01,Specific conductance,99.55,106.5,6
sacramento,2012-10-01,Sulfate,3.0,3.0,4
sacramento,2012-10-01,Total dissolved solids,60.5,60.5,2
sacramento,2012-10-01,pH,7.75,7.7,4
sacramento,2012-11-01,Chloride,3.5,3.5,2
sacramento,2012-11-01,Specific conductance,125.8,134.0,5
sacramento,2012-11-01,Sulfate,4.0,4.0,2
sacramento,2012-11-01,Total dissolved solids,67.0,67.0,2
sacramento,2012-11-01,pH,7.5,7.5,1
sacramento,2012-12-01,Chloride,3.5,3.5,2
sacramento,2012-12-01,Specific conductance,92.5,91.0,4
sacramento,2012-12-01,Sulfate,4.5,4.5,2
sacramento,2012-12-01,Total dissolved solids,56.5,56.5,2
sacramento,2012-12-01,pH,7.483333333333333,7.65,6
sacramento,2013-01-01,Chloride,5.5,5.5,2
sacramento,2013-01-01,Specific conductance,134.42857142857142,119.0,7
sacramento,2013-01-01,Sulfate,7.5,7.5,2
sacramento,2013-01-01,Total dissolved solids,79.5,79.5,2
sacramento,2013-01-01,pH,7.833333333333333,7.9,6
sacramento,2013-02-01,Chloride,4.0,4.0,2
sacramento,2013-02-01,Specific conductance,130.0,130.0,6
sacramento,2013-02-01,Sulfate,6.0,6.0,2
sacramento,2013-02-01,Total dissolved solids,81.0,81.0,2
sacramento,2013-02-01,pH,7.733333333333333,7.8,6
sacramento,2013-03-01,Chloride,3.3333333333333335,2.0,3
sacramento,2013-03-01,Specific conductance,278.41499999999996,118.5,8
sacramento,2013-03-01,Sulfate,4.333333333333333,3.0,3
sacramento,2013-03-01,Total dissolved solids,68.0,68.0,2
sacramento,2013-03-01,pH,7.95,8.0,4
sacramento,2013-04-01,Chloride,3.0,3.0,2
sacramento,2013-04-01,Specific conductance,266.22222222222223,127.0,9
sacramento,2013-04-01,Sulfate,4.5,4.5,2
sacramento,2013-04-01,Total dissolved solids,63.5,63.5,2
sacramento,2013-04-01,pH,7.966666666666667,8.0,9
sacramento,2013-05-01,Chloride,3.5,3.5,2
sacramento,2013-05-01,Specific conductance,291.8333333333333,144.5,6
sacramento,2013-05-01,Sulfate,4.0,4.0,2
sacramento,2013-05-01,Total dissolved solids,60.5,60.5,2
sacramento,2013-05-01,pH,7.766666666666667,7.65,6
sacramento,2013-06-01,Chloride,3.5,3.5,2
sacramento,2013-06-01,Specific conductance,356.6666666666667,137.5,6
sacramento,2013-06-01,Sulfate,5.0,5.0,2
sacramento,2013-06-01,Total dissolved solids,66.0,66.0,2
sacramento,2013-06-01,pH,7.833333333333333,7.75,6
sacramento,2013-07-01,Chloride,7.0,3.0,3
sacramento,2013-07-01,Specific conductance,320.75,207.0,8
sacramento,2013-07-01,Sulfate,3.5,3.5,2
sacramento,2013-07-01,Total dissolved solids,71.6,55.0,5
sacramento,2013-07-01,pH,7.75,7.7,4
sacramento,2013-08-01,Chloride,10.285714285714286,4.0,7
sacramento,2013-08-01,Specific conductance,399.0,313.0,11
sacramento,2013-08-01,Sulfate,3.5,3.5,4
sacramento,2013-08-01,Total dissolved solids,88.45454545454545,74.0,11
sacramento,2013-08-01,pH,7.8,7.8,2
sacramento,2013-09-01,Chloride,44.0,33.5,10
sacramento,2013-09-01,Specific conductance,551.32775,739.5,16
sacramento,2013-09-01,Sulfate,4.0,5.0,5
sacramento,2013-09-01,Total dissolved solids,181.66666666666666,49.0,21
sacramento,2013-10-01,Chloride,9.571428571428571,4.0,7
sacramento,2013-10-01,Specific conductance,376.5217391304348,471.0,23
sacramento,2013-10-01,Sulfate,3.3333333333333335,4.0,6
sacramento,2013-10-01,Total dissolved solids,103.28571428571429,86.0,7
sacramento,2013-10-01,pH,7.75,7.75,2
sacramento,2013-11-01,Chloride,4.5,5.0,4
sacramento,2013-11-01,Specific conductance,178.375,169.5,8
sacramento,2013-11-01,Sulfate,4.5,5.0,4
sacramento,2013-11-01,Total dissolved solids,82.25,90.0,4
sacramento,2013-12-01,Chloride,16.375,7.5,8
sacramento,2013-12-01,Specific conductance,204.5,191.5,8
sacramento,2013-12-01,Sulfate,6.6,8.0,5
sacramento,2013-12-01,Total dissolved solids,89.5,39.5,12
sacramento,2013-12-01,pH,7.9,7.9,2
sacramento,2014-01-01,Chloride,23.0,7.0,7
sacramento,2014-01-01,Specific conductance,368.46153846153845,205.0,13
sacramento,2014-01-01,Sulfate,5.2,6.0,5
sacramento,2014-01-01,Total dissolved solids,103.85714285714286,25.0,14
sacramento,2014-01-01,pH,8.0,8.0,4
sacramento,2014-02-01,Chloride,20.333333333333332,9.0,9
sacramento,2014-02-01,Phosphorus,5.4,5.4,1
sacramento,2014-02-01,Specific conductance,474.64285714285717,628.5,14
sacramento,2014-02-01,Sulfate,7.571428571428571,7.0,7
sacramento,2014-02-01,Total dissolved solids,131.69230769230768,66.0,13
sacramento,2014-02-01,pH,7.85,7.9,4
sacramento,2014-03-01,Chloride,21.5,8.0,8
sacramento,2014-03-01,Phosphorus,0.815,0.815,2
sacramento,2014-03-01,Specific conductance,439.09090909090907,206.0,11
sacramento,2014-03-01,Sulfate,9.666666666666666,12.0,6
sacramento,2014-03-01,Total dissolved solids,157.6,68.0,15
sacramento,2014-03-01,pH,7.8,7.800000000000001,4
sacramento,2014-04-01,Chloride,20.0,7.0,7
sacramento,2014-04-01,Specific conductance,301.6,172.5,10
sacramento,2014-04-01,Sulfate,7.2,7.0,5
sacramento,2014-04-01,Total dissolved solids,150.69230769230768,49.0,13
sacramento,2014-04-01,pH,8.1,8.1,2
sacramento,2014-05-01,Chloride,4.833333333333333,5.5,6
sacramento,2014-05-01,Specific conductance,262.125,147.0,8
sacramento,2014-05-01,Sulfate,5.166666666666667,5.5,6
sacramento,2014-05-01,Total dissolved solids,81.75,89.5,4
sacramento,2014-05-01,pH,7.925,7.95,4
sacramento,2014-06-01,Chloride,14.444444444444445,6.0,9
sacramento,2014-06-01,Specific conductance,216.5,152.5,10
sacramento,2014-06-01,Sulfate,4.0,4.0,5
sacramento,2014-06-01,Total dissolved solids,85.61538461538461,80.0,13
sacramento,2014-06-01,pH,7.75,7.699999999999999,4
sacramento,2014-07-01,Chloride,6.333333333333333,4.0,6
sacramento,2014-07-01,Specific conductance,165.71428571428572,135.0,7
sacramento,2014-07-01,Sulfate,3.8,4.0,5
sacramento,2014-07-01,Total dissolved solids,73.6,77.0,10
sacramento,2014-07-01,pH,7.85,7.85,2
sacramento,2014-08-01,Chloride,17.25,5.0,8
sacramento,2014-08-01,Specific conductance,387.6666666666667,250.0,15
sacramento,2014-08-01,Sulfate,4.2,5.0,5
sacramento,2014-08-01,Total dissolved solids,120.2,70.5,10
sacramento,2014-08-01,pH,8.0,8.0,2
sacramento,2014-09-01,Chloride,40.53846153846154,20.0,13
sacramento,2014-09-01,Specific conductance,479.14285714285717,387.0,14
sacramento,2014-09-01,Sulfate,6.2,7.0,5
sacramento,2014-09-01,Total dissolved solids,157.42424242424244,59.0,33
sacramento,2014-10-01,Chloride,25.05,18.0,20
sacramento,2014-10-01,Specific conductance,331.35,265.5,18
sacramento,2014-10-01,Sulfate,4.285714285714286,5.0,7
sacramento,2014-10-01,Total dissolved solids,112.1891891891892,40.0,37
sacramento,2014-10-01,pH,7.85,7.85,2
sacramento,2014-11-01,Chloride,11.0,7.0,7
sacramento,2014-11-01,Specific conductance,187.33333333333334,161.0,9
sacramento,2014-11-01,Sulfate,4.6,5.0,5
sacramento,2014-11-01,Total dissolved solids,67.6,70.5,10
sacramento,2014-12-01,Chloride,15.75,8.0,12
sacramento,2014-12-01,Phosphorus,1.6,1.6,1
sacramento,2014-12-01,Specific conductance,235.0,197.0,15
sacramento,2014-12-01,Sulfate,13.222222222222221,7.0,9
sacramento,2014-12-01,Total dissolved solids,98.95652173913044,58.0,23
sacramento,2014-12-01,pH,8.15,8.15,2
sacramento,2015-01-01,Chloride,19.0,10.0,8
sacramento,2015-01-01,Specific conductance,285.7,230.0,10
sacramento,2015-01-01,Sulfate,14.5,17.0,6
sacramento,2015-01-01,Total dissolved solids,137.83333333333334,141.5,12
sacramento,2015-01-01,pH,7.95,7.95,4
sacramento,2015-02-01,Chloride,13.0,9.0,6
sacramento,2015-02-01,Specific conductance,272.625,211.0,8
sacramento,2015-02-01,Sulfate,10.0,11.0,5
sacramento,2015-02-01,Total dissolved solids,99.33333333333333,50.0,9
sacramento,2015-02-01,pH,8.0,8.0,4
sacramento,2015-03-01,Chloride,15.142857142857142,8.0,7
sacramento,2015-03-01,Specific conductance,327.125,200.5,8
sacramento,2015-03-01,Sulfate,9.333333333333334,10.0,6
sacramento,2015-03-01,Total dissolved solids,124.0,85.5,10
sacramento,2015-03-01,pH,8.0,8.0,2
sacramento,2015-04-01,Chloride,14.166666666666666,6.5,6
sacramento,2015-04-01,Specific conductance,306.84166666666664,168.5,12
sacramento,2015-04-01,Sulfate,6.4,7.0,5
sacramento,2015-04-01,Total dissolved solids,100.8,73.5,10
sacramento,2015-04-01,pH,7.85,7.85,2
sacramento,2015-05-01,Chloride,13.833333333333334,5.5,6
sacramento,2015-05-01,Specific conductance,169.83333333333334,133.5,6
sacramento,2015-05-01,Sulfate,4.75,5.0,4
sacramento,2015-05-01,Total dissolved solids,84.66666666666667,83.0,9
sacramento,2015-05-01,pH,7.75,7.85,4
sacramento,2015-06-01,Chloride,14.88888888888889,6.0,9
sacramento,2015-06-01,Specific conductance,205.55555555555554,136.0,9
sacramento,2015-06-01,Sulfate,4.6,5.0,5
sacramento,2015-06-01,Total dissolved solids,71.6,63.5,20
sacramento,2015-06-01,pH,7.85,7.85,4
sacramento,2015-07-01,Chloride,13.125,5.0,8
sacramento,2015-07-01,Specific conductance,170.0,120.5,10
sacramento,2015-07-01,Sulfate,3.8,4.0,5
sacramento,2015-07-01,Total dissolved solids,64.08333333333333,48.5,12
sacramento,2015-07-01,pH,8.0,8.0,1
sacramento,2015-08-01,Chloride,27.76923076923077,27.0,13
sacramento,2015-08-01,Specific conductance,387.93333333333334,268.0,15
sacramento,2015-08-01,Sulfate,4.25,4.0,4
sacramento,2015-08-01,Total dissolved solids,109.06060606060606,40.0,33
sacramento,2015-08-01,pH,7.8,7.8,2
sacramento,2015-09-01,Chloride,24.0,32.0,3
sacramento,2015-09-01,Specific conductance,356.8,150.0,5
sacramento,2015-09-01,Sulfate,5.0,5.0,1
sacramento,2015-09-01,Total dissolved solids,126.57142857142857,17.0,7
sacramento,2015-10-01,Chloride,22.77777777777778,26.0,9
sacramento,2015-10-01,Specific conductance,334.8888888888889,141.0,9
sacramento,2015-10-01,Sulfate,3.75,4.0,4
sacramento,2015-10-01,Total dissolved solids,126.13333333333334,43.0,15
sacramento,2015-10-01,pH,7.65,7.65,2
sacramento,2015-11-01,Specific conductance,122.0,143.0,3
sacramento,2015-12-01,Chloride,4.333333333333333,3.0,3
sacramento,2015-12-01,Specific conductance,114.0,114.0,2
sacramento,2015-12-01,Sulfate,4.0,3.0,3
sacramento,2015-12-01,Total dissolved solids,73.0,73.0,2
sacramento,2015-12-01,pH,7.9,7.9,2
sacramento,2016-01-01,Chloride,5.0,5.0,1
sacramento,2016-01-01,Sulfate,8.0,8.0,1
sacramento,2016-01-01,Total dissolved solids,87.0,87.0,1
sacramento,2016-01-01,pH,7.9750000000000005,7.85,4
sacramento,2016-02-01,Chloride,4.0,4.0,3
sacramento,2016-02-01,Specific conductance,116.33333333333333,126.0,3
sacramento,2016-02-01,Sulfate,6.0,6.0,3
sacramento,2016-02-01,Total dissolved solids,79.0,86.0,3
sacramento,2016-02-01,pH,7.824999999999999,7.85,4
sacramento,2016-03-01,Chloride,3.5,3.5,4
sacramento,2016-03-01,Sulfate,4.25,3.5,4
sacramento,2016-03-01,Total dissolved solids,67.33333333333333,64.0,3
sacramento,2016-03-01,pH,7.75,7.75,2
sacramento,2016-04-01,Chloride,3.05125,4.0,8
sacramento,2016-04-01,Phosphorus,0.2265,0.2265,2
sacramento,2016-04-01,Specific conductance,109.025,106.05,4
sacramento,2016-04-01,Sulfate,5.535,5.64,8
sacramento,2016-04-01,Total dissolved solids,74.25,78.5,4
sacramento,2016-04-01,pH,7.8,7.8,2
sacramento,2016-05-01,pH,7.583333333333333,7.55,6
sacramento,2016-06-01,Chloride,5.13,5.13,1
sacramento,2016-06-01,Phosphorus,0.0715,0.0715,1
sacramento,2016-06-01,Sulfate,4.44,4.44,1
sacramento,2016-06-01,pH,7.775,7.75,4
sacramento,2016-07-01,pH,7.65,7.65,2
sacramento,2016-08-01,pH,7.75,7.75,2
sacramento,2016-10-01,pH,7.5,7.4,4
sacramento,2016-12-01,pH,7.75,7.75,2
sacramento,2017-01-01,pH,7.725,7.75,4
sacramento,2017-02-01,pH,7.575,7.55,4
sacramento,2017-03-01,pH,7.7,7.7,2
sacramento,2017-05-01,pH,7.75,7.800000000000001,4
sacramento,2017-06-01,Chloride,42.762,42.762,2
sacramento,2017-06-01,Sulfate,18.316,18.316,2
sacramento,2017-06-01,pH,7.76,7.8,5
sacramento,2017-07-01,pH,8.0,8.0,3
sacramento,2017-08-01,pH,7.576470588235295,7.7,17
sacramento,2017-09-01,pH,7.8,7.75,6
sacramento,2017-10-01,pH,7.833333333333333,7.8,6
sacramento,2017-11-01,pH,7.7,7.699999999999999,4
sacramento,2017-12-01,pH,7.9,7.9,2
sacramento,2018-01-01,pH,7.9,7.85,4
sacramento,2018-02-01,pH,7.94,7.9,5
sacramento,2018-03-01,pH,7.6,7.6,2
sacramento,2018-04-01,pH,7.6,7.6,2
sacramento,2018-05-01,pH,7.741666666666667,7.8,12
sacramento,2018-06-01,pH,7.766666666666667,7.7,3
sacramento,2018-07-01,pH,7.722222222222222,7.7,9
sacramento,2018-08-01,pH,7.7875,7.800000000000001,8
sacramento,2018-09-01,pH,7.575,7.55,4
sacramento,2018-10-01,pH,7.8090909090909095,7.8,11
sacramento,2018-11-01,pH,7.9,7.9,2
sacramento,2018-12-01,pH,7.75,7.7,4
sacramento,2019-02-01,pH,7.85,7.85,2
sacramento,2019-03-01,pH,7.75,7.8,4
sacramento,2019-04-01,pH,7.866666666666667,8.1,3
sacramento,2019-05-01,pH,7.875,7.85,4
sacramento,2019-06-01,pH,7.459999999999999,7.6,5
sacramento,2019-07-01,pH,7.533333333333334,7.4,3
sacramento,2019-08-01,pH,7.866666666666666,7.8,9
sacramento,2019-09-01,pH,7.642857142857143,7.5,7
sacramento,2019-10-01,pH,7.757142857142857,7.7,7
sacramento,2019-12-01,pH,7.55,7.55,2
sacramento,2020-01-01,pH,7.683333333333334,7.55,12
sacramento,2020-02-01,pH,7.779999999999999,8.0,5
sacramento,2020-03-01,pH,8.0,8.0,1
sacramento,2020-05-01,pH,7.825,7.85,4
sacramento,2020-06-01,pH,7.683333333333334,7.7,6
sacramento,2020-07-01,pH,7.828571428571428,7.8,7
sacramento,2020-08-01,pH,7.7,7.7,11
sacramento,2020-09-01,pH,7.95,7.95,4
sacramento,2020-10-01,pH,7.949999999999999,7.949999999999999,2
sacramento,2020-11-01,pH,8.128571428571428,8.2,7
sacramento,2020-12-01,pH,7.833333333333333,7.9,3
sacramento,2021-01-01,pH,8.025,8.05,4
sacramento,2021-02-01,pH,7.975,8.0,4
sacramento,2021-03-01,pH,8.033333333333333,8.0,3
sacramento,2021-04-01,pH,7.566666666666666,7.7,3
sacramento,2021-05-01,pH,7.875,7.9,4
sacramento,2021-06-01,pH,7.88,7.9,5
sacramento,2021-07-01,pH,7.949999999999999,7.949999999999999,2
sacramento,2021-08-01,pH,7.85,7.8,4
sacramento,2021-09-01,pH,7.8999999999999995,8.0,3
sacramento,2021-10-01,pH,7.933333333333334,7.9,3
sacramento,2021-12-01,pH,7.85,7.85,2
st_louis,2010-01-01,Chloride,60.4,60.4,1
st_louis,2010-01-01,Phosphorus,0.0865,0.0865,2
st_louis,2010-01-01,Sulfate,64.6,64.6,1
st_louis,2010-03-01,Chloride,73.3,73.3,1
st_louis,2010-03-01,Phosphorus,0.060000000000000005,0.060000000000000005,2
st_louis,2010-03-01,Sulfate,60.4,60.4,1
st_louis,2010-04-01,Chloride,104.8,95.3,7
st_louis,2010-04-01,Phosphorus,0.06257142857142857,0.0635,14
st_louis,2010-04-01,Sulfate,75.4,75.4,1
st_louis,2010-05-01,Chloride,65.36666666666666,53.1,3
st_louis,2010-05-01,Phosphorus,0.4676666666666667,0.375,6
st_louis,2010-05-01,Sulfate,71.23333333333333,67.2,3
st_louis,2010-06-01,Chloride,104.51428571428572,83.6,7
st_louis,2010-06-01,Phosphorus,0.22968750000000002,0.1495,16
st_louis,2010-06-01,Sulfate,52.8,52.8,1
st_louis,2010-07-01,Chloride,118.08333333333333,91.5,6
st_louis,2010-07-01,Phosphorus,0.25923076923076926,0.145,13
st_louis,2010-08-01,Chloride,100.83333333333333,92.4,9
st_louis,2010-08-01,Phosphorus,0.32705555555555554,0.1945,18
st_louis,2010-08-01,Sulfate,75.63333333333334,81.4,3
st_louis,2010-09-01,Chloride,65.76666666666667,71.1,3
st_louis,2010-09-01,Phosphorus,0.5363333333333333,0.362,9
st_louis,2010-09-01,Sulfate,63.70000000000001,73.2,3
st_louis,2010-10-01,Chloride,106.1875,108.5,8
st_louis,2010-10-01,Phosphorus,0.097625,0.10450000000000001,16
st_louis,2010-10-01,Sulfate,38.95,38.95,2
st_louis,2010-12-01,Chloride,28.1,28.1,1
st_louis,2010-12-01,Phosphorus,0.325,0.325,2
st_louis,2010-12-01,Sulfate,24.1,24.1,1
st_louis,2011-01-01,Chloride,134.0,134.0,1
st_louis,2011-01-01,Phosphorus,0.10049999999999999,0.10049999999999999,2
st_louis,2011-01-01,Sulfate,31.7,31.7,1
st_louis,2011-02-01,Chloride,103.0,103.0,1
st_louis,2011-02-01,Phosphorus,0.1755,0.1755,2
st_louis,2011-02-01,Sulfate,35.4,35.4,1
st_louis,2011-04-01,Chloride,77.4,77.4,1
st_louis,2011-04-01,Phosphorus,0.1225,0.1225,2
st_louis,2011-04-01,Sulfate,18.0,18.0,1
st_louis,2011-05-01,Chloride,55.5,55.5,1
st_louis,2011-05-01,Phosphorus,0.14350000000000002,0.14350000000000002,2
st_louis,2011-05-01,Sulfate,23.4,23.4,1
st_louis,2011-06-01,Chloride,31.1,31.1,1
st_louis,2011-06-01,Phosphorus,0.3015,0.3015,2
st_louis,2011-06-01,Sulfate,20.6,20.6,1
st_louis,2011-07-01,Chloride,83.65,83.65,2
st_louis,2011-07-01,Phosphorus,0.23800000000000002,0.23800000000000002,2
st_louis,2011-08-01,Chloride,38.0,38.0,1
st_louis,2011-08-01,Phosphorus,0.11449999999999999,0.11449999999999999,2
st_louis,2011-08-01,Sulfate,52.8,52.8,1
st_louis,2011-09-01,Chloride,17.8,17.8,1
st_louis,2011-09-01,Phosphorus,0.07550000000000001,0.07550000000000001,2
st_louis,2011-09-01,Sulfate,35.1,35.1,1
st_louis,2011-10-01,Chloride,21.4,21.4,1
st_louis,2011-10-01,Phosphorus,0.08499999999999999,0.08499999999999999,2
st_louis,2011-10-01,Sulfate,46.5,46.5,1
st_louis,2011-11-01,Chloride,43.1,43.1,1
st_louis,2011-11-01,Phosphorus,0.194,0.194,2
st_louis,2011-11-01,Sulfate,27.5,27.5,1
st_louis,2012-01-01,Chloride,72.4,72.4,1
st_louis,2012-01-01,Phosphorus,0.0535,0.0535,2
st_louis,2012-01-01,Sulfate,41.2,41.2,1
st_louis,2012-02-01,Chloride,68.9,68.9,1
st_louis,2012-02-01,Phosphorus,0.1235,0.1235,2
st_louis,2012-02-01,Sulfate,34.3,34.3,1
st_louis,2012-04-01,Chloride,80.5,80.5,1
st_louis,2012-04-01,Phosphorus,0.124,0.124,2
st_louis,2012-04-01,Sulfate,24.8,24.8,1
st_louis,2012-05-01,Chloride,56.6,56.6,1
st_louis,2012-05-01,Phosphorus,0.1815,0.1815,2
st_louis,2012-05-01,Sulfate,26.3,26.3,1
st_louis,2012-06-01,Phosphorus,0.55,0.55,1
st_louis,2012-06-01,Specific conductance,433.0,433.0,1
st_louis,2012-07-01,Chloride,20.1,20.1,1
st_louis,2012-07-01,Phosphorus,0.082,0.082,2
st_louis,2012-07-01,Sulfate,102.0,102.0,1
st_louis,2012-08-01,Chloride,16.5,16.5,1
st_louis,2012-08-01,Phosphorus,0.076,0.076,2
st_louis,2012-08-01,Sulfate,70.6,70.6,1
st_louis,2012-09-01,Chloride,24.0,24.0,1
st_louis,2012-09-01,Phosphorus,0.17500000000000002,0.1915,4
st_louis,2012-09-01,Specific conductance,650.8,650.8,1
st_louis,2012-09-01,Sulfate,58.3,58.3,1
st_louis,2012-10-01,Chloride,21.9,21.9,1
st_louis,2012-10-01,Phosphorus,0.0675,0.0675,2
st_louis,2012-10-01,Sulfate,55.6,55.6,1
st_louis,2012-11-01,Chloride,20.0,20.0,1
st_louis,2012-11-01,Phosphorus,0.0485,0.0485,2
